ID,CorpIndustrial,Economia,GovSocial,Mercados
news_03396.xml,0.25000,0.25000,0.25000,0.25000
news_03398.xml,0.25000,0.25000,0.25000,0.25000
news_03400.xml,0.25000,0.25000,0.25000,0.25000
news_03402.xml,0.25000,0.25000,0.25000,0.25000
news_03405.xml,0.25000,0.25000,0.25000,0.25000
news_03407.xml,0.25000,0.25000,0.25000,0.25000
news_03408.xml,0.25000,0.25000,0.25000,0.25000
news_03409.xml,0.25000,0.25000,0.25000,0.25000
news_03412.xml,0.25000,0.25000,0.25000,0.25000
news_03415.xml,0.25000,0.25000,0.25000,0.25000
news_03417.xml,0.25000,0.25000,0.25000,0.25000
news_03421.xml,0.25000,0.25000,0.25000,0.25000
news_03425.xml,0.25000,0.25000,0.25000,0.25000
news_03427.xml,0.25000,0.25000,0.25000,0.25000
news_03431.xml,0.25000,0.25000,0.25000,0.25000
news_03433.xml,0.25000,0.25000,0.25000,0.25000
news_03436.xml,0.25000,0.25000,0.25000,0.25000
news_03441.xml,0.25000,0.25000,0.25000,0.25000
news_03442.xml,0.25000,0.25000,0.25000,0.25000
news_03446.xml,0.25000,0.25000,0.25000,0.25000
news_03447.xml,0.25000,0.25000,0.25000,0.25000
news_03454.xml,0.25000,0.25000,0.25000,0.25000
news_03455.xml,0.25000,0.25000,0.25000,0.25000
news_03469.xml,0.25000,0.25000,0.25000,0.25000
news_03471.xml,0.25000,0.25000,0.25000,0.25000
news_03472.xml,0.25000,0.25000,0.25000,0.25000
news_03477.xml,0.25000,0.25000,0.25000,0.25000
news_03478.xml,0.25000,0.25000,0.25000,0.25000
news_03481.xml,0.25000,0.25000,0.25000,0.25000
news_03483.xml,0.25000,0.25000,0.25000,0.25000
news_03484.xml,0.25000,0.25000,0.25000,0.25000
news_03491.xml,0.25000,0.25000,0.25000,0.25000
news_03498.xml,0.25000,0.25000,0.25000,0.25000
news_03507.xml,0.25000,0.25000,0.25000,0.25000
news_03511.xml,0.25000,0.25000,0.25000,0.25000
news_03517.xml,0.25000,0.25000,0.25000,0.25000
news_03519.xml,0.25000,0.25000,0.25000,0.25000
news_03523.xml,0.25000,0.25000,0.25000,0.25000
news_03524.xml,0.25000,0.25000,0.25000,0.25000
news_03526.xml,0.25000,0.25000,0.25000,0.25000
news_03530.xml,0.25000,0.25000,0.25000,0.25000
news_03531.xml,0.25000,0.25000,0.25000,0.25000
news_03532.xml,0.25000,0.25000,0.25000,0.25000
news_03533.xml,0.25000,0.25000,0.25000,0.25000
news_03538.xml,0.25000,0.25000,0.25000,0.25000
news_03540.xml,0.25000,0.25000,0.25000,0.25000
news_03544.xml,0.25000,0.25000,0.25000,0.25000
news_03545.xml,0.25000,0.25000,0.25000,0.25000
news_03547.xml,0.25000,0.25000,0.25000,0.25000
news_03552.xml,0.25000,0.25000,0.25000,0.25000
news_03554.xml,0.25000,0.25000,0.25000,0.25000
news_03555.xml,0.25000,0.25000,0.25000,0.25000
news_03556.xml,0.25000,0.25000,0.25000,0.25000
news_03558.xml,0.25000,0.25000,0.25000,0.25000
news_03559.xml,0.25000,0.25000,0.25000,0.25000
news_03562.xml,0.25000,0.25000,0.25000,0.25000
news_03563.xml,0.25000,0.25000,0.25000,0.25000
news_03567.xml,0.25000,0.25000,0.25000,0.25000
news_03573.xml,0.25000,0.25000,0.25000,0.25000
news_03581.xml,0.25000,0.25000,0.25000,0.25000
news_03583.xml,0.25000,0.25000,0.25000,0.25000
news_03588.xml,0.25000,0.25000,0.25000,0.25000
news_03591.xml,0.25000,0.25000,0.25000,0.25000
news_03603.xml,0.25000,0.25000,0.25000,0.25000
news_03604.xml,0.25000,0.25000,0.25000,0.25000
news_03605.xml,0.25000,0.25000,0.25000,0.25000
news_03607.xml,0.25000,0.25000,0.25000,0.25000
news_03608.xml,0.25000,0.25000,0.25000,0.25000
news_03609.xml,0.25000,0.25000,0.25000,0.25000
news_03616.xml,0.25000,0.25000,0.25000,0.25000
news_03617.xml,0.25000,0.25000,0.25000,0.25000
news_03618.xml,0.25000,0.25000,0.25000,0.25000
news_03620.xml,0.25000,0.25000,0.25000,0.25000
news_03623.xml,0.25000,0.25000,0.25000,0.25000
news_03628.xml,0.25000,0.25000,0.25000,0.25000
news_03632.xml,0.25000,0.25000,0.25000,0.25000
news_03633.xml,0.25000,0.25000,0.25000,0.25000
news_03635.xml,0.25000,0.25000,0.25000,0.25000
news_03638.xml,0.25000,0.25000,0.25000,0.25000
news_03639.xml,0.25000,0.25000,0.25000,0.25000
news_03640.xml,0.25000,0.25000,0.25000,0.25000
news_03643.xml,0.25000,0.25000,0.25000,0.25000
news_03644.xml,0.25000,0.25000,0.25000,0.25000
news_03645.xml,0.25000,0.25000,0.25000,0.25000
news_03646.xml,0.25000,0.25000,0.25000,0.25000
news_03654.xml,0.25000,0.25000,0.25000,0.25000
news_03669.xml,0.25000,0.25000,0.25000,0.25000
news_03671.xml,0.25000,0.25000,0.25000,0.25000
news_03672.xml,0.25000,0.25000,0.25000,0.25000
news_03673.xml,0.25000,0.25000,0.25000,0.25000
news_03676.xml,0.25000,0.25000,0.25000,0.25000
news_03682.xml,0.25000,0.25000,0.25000,0.25000
news_03685.xml,0.25000,0.25000,0.25000,0.25000
news_03687.xml,0.25000,0.25000,0.25000,0.25000
news_03688.xml,0.25000,0.25000,0.25000,0.25000
news_03689.xml,0.25000,0.25000,0.25000,0.25000
news_03694.xml,0.25000,0.25000,0.25000,0.25000
news_03695.xml,0.25000,0.25000,0.25000,0.25000
news_03698.xml,0.25000,0.25000,0.25000,0.25000
news_03706.xml,0.25000,0.25000,0.25000,0.25000
news_03707.xml,0.25000,0.25000,0.25000,0.25000
news_03709.xml,0.25000,0.25000,0.25000,0.25000
news_03710.xml,0.25000,0.25000,0.25000,0.25000
news_03711.xml,0.25000,0.25000,0.25000,0.25000
news_03714.xml,0.25000,0.25000,0.25000,0.25000
news_03717.xml,0.25000,0.25000,0.25000,0.25000
news_03722.xml,0.25000,0.25000,0.25000,0.25000
news_03725.xml,0.25000,0.25000,0.25000,0.25000
news_03726.xml,0.25000,0.25000,0.25000,0.25000
news_03729.xml,0.25000,0.25000,0.25000,0.25000
news_03730.xml,0.25000,0.25000,0.25000,0.25000
news_03732.xml,0.25000,0.25000,0.25000,0.25000
news_03735.xml,0.25000,0.25000,0.25000,0.25000
news_03736.xml,0.25000,0.25000,0.25000,0.25000
news_03741.xml,0.25000,0.25000,0.25000,0.25000
news_03743.xml,0.25000,0.25000,0.25000,0.25000
news_03745.xml,0.25000,0.25000,0.25000,0.25000
news_03748.xml,0.25000,0.25000,0.25000,0.25000
news_03752.xml,0.25000,0.25000,0.25000,0.25000
news_03753.xml,0.25000,0.25000,0.25000,0.25000
news_03758.xml,0.25000,0.25000,0.25000,0.25000
news_03759.xml,0.25000,0.25000,0.25000,0.25000
news_03763.xml,0.25000,0.25000,0.25000,0.25000
news_03766.xml,0.25000,0.25000,0.25000,0.25000
news_03767.xml,0.25000,0.25000,0.25000,0.25000
news_03772.xml,0.25000,0.25000,0.25000,0.25000
news_03775.xml,0.25000,0.25000,0.25000,0.25000
news_03777.xml,0.25000,0.25000,0.25000,0.25000
news_03778.xml,0.25000,0.25000,0.25000,0.25000
news_03779.xml,0.25000,0.25000,0.25000,0.25000
news_03781.xml,0.25000,0.25000,0.25000,0.25000
news_03782.xml,0.25000,0.25000,0.25000,0.25000
news_03783.xml,0.25000,0.25000,0.25000,0.25000
news_03785.xml,0.25000,0.25000,0.25000,0.25000
news_03789.xml,0.25000,0.25000,0.25000,0.25000
news_03791.xml,0.25000,0.25000,0.25000,0.25000
news_03796.xml,0.25000,0.25000,0.25000,0.25000
news_03799.xml,0.25000,0.25000,0.25000,0.25000
news_03800.xml,0.25000,0.25000,0.25000,0.25000
news_03805.xml,0.25000,0.25000,0.25000,0.25000
news_03811.xml,0.25000,0.25000,0.25000,0.25000
news_03812.xml,0.25000,0.25000,0.25000,0.25000
news_03813.xml,0.25000,0.25000,0.25000,0.25000
news_03819.xml,0.25000,0.25000,0.25000,0.25000
news_03820.xml,0.25000,0.25000,0.25000,0.25000
news_03822.xml,0.25000,0.25000,0.25000,0.25000
news_03825.xml,0.25000,0.25000,0.25000,0.25000
news_03826.xml,0.25000,0.25000,0.25000,0.25000
news_03828.xml,0.25000,0.25000,0.25000,0.25000
news_03831.xml,0.25000,0.25000,0.25000,0.25000
news_03832.xml,0.25000,0.25000,0.25000,0.25000
news_03833.xml,0.25000,0.25000,0.25000,0.25000
news_03838.xml,0.25000,0.25000,0.25000,0.25000
news_03839.xml,0.25000,0.25000,0.25000,0.25000
news_03841.xml,0.25000,0.25000,0.25000,0.25000
news_03842.xml,0.25000,0.25000,0.25000,0.25000
news_03843.xml,0.25000,0.25000,0.25000,0.25000
news_03845.xml,0.25000,0.25000,0.25000,0.25000
news_03846.xml,0.25000,0.25000,0.25000,0.25000
news_03847.xml,0.25000,0.25000,0.25000,0.25000
news_03848.xml,0.25000,0.25000,0.25000,0.25000
news_03851.xml,0.25000,0.25000,0.25000,0.25000
news_03854.xml,0.25000,0.25000,0.25000,0.25000
news_03857.xml,0.25000,0.25000,0.25000,0.25000
news_03859.xml,0.25000,0.25000,0.25000,0.25000
news_03860.xml,0.25000,0.25000,0.25000,0.25000
news_03863.xml,0.25000,0.25000,0.25000,0.25000
news_03864.xml,0.25000,0.25000,0.25000,0.25000
news_03868.xml,0.25000,0.25000,0.25000,0.25000
news_03870.xml,0.25000,0.25000,0.25000,0.25000
news_03874.xml,0.25000,0.25000,0.25000,0.25000
news_03877.xml,0.25000,0.25000,0.25000,0.25000
news_03878.xml,0.25000,0.25000,0.25000,0.25000
news_03880.xml,0.25000,0.25000,0.25000,0.25000
news_03884.xml,0.25000,0.25000,0.25000,0.25000
news_03887.xml,0.25000,0.25000,0.25000,0.25000
news_03890.xml,0.25000,0.25000,0.25000,0.25000
news_03891.xml,0.25000,0.25000,0.25000,0.25000
news_03893.xml,0.25000,0.25000,0.25000,0.25000
news_03897.xml,0.25000,0.25000,0.25000,0.25000
news_03908.xml,0.25000,0.25000,0.25000,0.25000
news_03909.xml,0.25000,0.25000,0.25000,0.25000
news_03915.xml,0.25000,0.25000,0.25000,0.25000
news_03923.xml,0.25000,0.25000,0.25000,0.25000
news_03926.xml,0.25000,0.25000,0.25000,0.25000
news_03928.xml,0.25000,0.25000,0.25000,0.25000
news_03933.xml,0.25000,0.25000,0.25000,0.25000
news_03937.xml,0.25000,0.25000,0.25000,0.25000
news_03938.xml,0.25000,0.25000,0.25000,0.25000
news_03942.xml,0.25000,0.25000,0.25000,0.25000
news_03944.xml,0.25000,0.25000,0.25000,0.25000
news_03946.xml,0.25000,0.25000,0.25000,0.25000
news_03948.xml,0.25000,0.25000,0.25000,0.25000
news_03950.xml,0.25000,0.25000,0.25000,0.25000
news_03965.xml,0.25000,0.25000,0.25000,0.25000
news_03970.xml,0.25000,0.25000,0.25000,0.25000
